0.429164	Il
0.522150	regarde
1.237424	les
1.544992	seaux
1.874018	vides
2.718041	et
2.803874	se
3.061373	rend
3.490537	compte
3.848174	qu'ils
3.969771	n'auront
4.506226	pas
4.670740	de
4.871016	shépherdies
5.822331	pour
6.094135	faire
6.373092	de
6.473230	la
6.787951	crème
7.074060	glacée
