0.174539	0.174539	Tomás
1.026453	1.026453	qué
1.080477	1.080477	estás
1.367219	1.367219	haciendo
2.630547	2.630547	le
2.788463	2.788463	pregunta
3.241432	3.241432	Lily
4.247107	4.247107	Cómo
4.401835	4.401835	es
4.629160	4.629160	que
4.703557	4.703557	no
4.806886	4.806886	estás
5.232604	5.232604	recogiendo
6.121237	6.121237	bayas
