0.232718	Lily
1.088789	sabes
1.479423	que
1.604093	está
1.969793	muy
2.468475	mal
2.775996	mentir
3.598821	Aquí
3.848162	no
3.898030	hay
4.263730	nadie
4.471514	más
5.485500	Tomás
6.000805	estaba
6.549355	enojado
7.405425	Será
7.820994	mejor
8.344610	que
8.477591	limpies
8.918094	esto
9.682739	antes
10.181421	que
10.447385	Kookum
11.054114	vea
11.494617	que
11.552796	has
11.760580	tirado
12.292507	todo
12.575094	su
12.633273	harina
