0.127923	0.127923	Sorprendentemente
1.912749	1.912749	luego
2.211235	2.211235	la
2.467080	2.467080	paran
2.856940	2.856940	de
2.948313	2.948313	nuevo
3.271166	3.271166	lentamente
4.081343	4.081343	en
4.270181	4.270181	el
4.483385	4.483385	piso
5.451943	5.451943	Confundida
6.554514	6.554514	mira
6.658071	6.658071	a
6.871275	6.871275	su
7.096663	7.096663	alrededor
8.059129	8.059129	y
8.247967	8.247967	ve
8.406348	8.406348	un
8.662193	8.662193	hombre
9.021595	9.021595	pequeño
