0.139124	Lily
0.583249	señala
1.187902	hacia
1.455448	unos
1.610624	arbustos
2.771772	y
2.868089	Tomás
3.210547	ve
3.296161	un
3.579760	hombrecito
4.243273	allí
5.013804	Es
5.217139	el
5.329508	mismo
5.591703	hombrecito
6.388988	que
6.517410	Lily
6.897325	conoció
7.218380	en
7.485925	la
7.641102	cocina
