0.234515	0.234515	Y
0.297052	0.297052	ahora
1.360185	1.360185	dice
1.740619	1.740619	Lily
2.631775	2.631775	qué
2.715158	2.715158	les
3.126861	3.126861	parece
3.767868	3.767868	si 
3.814770	3.814770	hacemos
4.429720	4.429720	Sentence 1-2
4.711137	4.711137	helado
5.289607	5.289607	de
5.393835	5.393835	bayas
5.930613	5.930613	jaboncillo
