speaker = narrator
0.159541	0.159541	The
0.319082	0.319082	little
0.629982	0.629982	man
0.809977	0.809977	smiles
1.333599	1.333599	a
1.570865	1.570865	toothless
2.127213	2.127213	grin
2.847193	2.847193	and
3.096731	3.096731	Lily
3.260363	3.260363	notices
3.914890	3.914890	that
4.131702	4.131702	this
4.385332	4.385332	little
4.565327	4.565327	man
4.953952	4.953952	also
5.403940	5.403940	has
5.657569	5.657569	no
5.993014	5.993014	nose